Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,68.25,106.75,,47.85,,3.38,12.35,,,0.05,,,,88.0,0.52,,,,
2025-01-01 01:00:00,87.25,129.0,,47.53,,3.1,10.67,,,0.02,,,,89.75,0.48,,,,
2025-01-01 02:00:00,86.0,112.75,,47.3,,3.45,12.9,,,0.1,,,,91.0,0.43,,,,
2025-01-01 03:00:00,80.0,100.0,,47.07,,3.77,11.47,,,0.07,,,,91.33,0.3,,,,
2025-01-01 04:00:00,63.25,85.5,,47.07,,3.73,13.9,,6.32,0.08,,,,92.0,0.35,,,,
2025-01-01 05:00:00,61.5,77.5,,46.15,,3.7,12.83,,5.78,0.02,,,,92.25,0.35,,,,
2025-01-01 06:00:00,53.25,75.5,,46.2,,4.02,13.1,,5.49,0.02,,,,93.0,0.38,,,,
2025-01-01 07:00:00,50.25,75.25,,47.5,,3.9,12.4,,6.22,0.05,,,,92.75,0.4,,,,
2025-01-01 08:00:00,51.0,83.25,,48.18,,3.92,12.18,,5.0,0.1,,,,86.25,0.57,,,,
2025-01-01 09:00:00,54.25,92.0,,48.88,,4.05,11.33,,5.54,0.08,,,,73.25,0.75,,,,
2025-01-01 10:00:00,36.0,82.25,,49.15,,3.5,11.4,,4.95,0.1,,,,65.75,0.8,,,,
2025-01-01 11:00:00,36.0,90.0,,48.95,,3.47,9.7,,6.32,0.08,,,,59.25,0.75,,,,
2025-01-01 12:00:00,44.0,89.75,,49.58,,3.22,11.55,,5.83,0.1,,,,50.5,0.75,,,,
2025-01-01 13:00:00,40.75,81.75,,49.5,,2.8,10.23,,5.93,0.08,,,,48.75,0.77,,,,
2025-01-01 14:00:00,38.5,85.0,,49.32,,2.9,12.4,,6.66,0.1,,,,46.5,0.7,,,,
2025-01-01 15:00:00,34.75,77.75,,50.15,,2.45,10.73,,7.54,0.1,,,,53.75,0.65,,,,
2025-01-01 16:00:00,38.75,77.25,,51.02,,2.47,10.88,,6.86,0.1,,,,63.75,0.65,,,,
2025-01-01 17:00:00,45.5,89.25,,52.58,,2.52,9.87,,5.98,0.1,,,,68.5,0.57,,,,
2025-01-01 18:00:00,52.0,102.25,,54.18,,2.42,9.75,,6.42,0.1,,,,73.25,0.43,,,,
2025-01-01 19:00:00,62.0,125.75,,55.35,,1.4,8.3,,6.66,0.08,,,,77.0,0.4,,,,
2025-01-01 20:00:00,72.0,137.0,,54.85,,0.92,9.9,,6.47,0.1,,,,80.0,0.48,,,,
2025-01-01 21:00:00,67.5,126.25,,53.72,,1.7,11.53,,7.06,0.1,,,,82.0,0.5,,,,
2025-01-01 22:00:00,72.75,121.0,,52.38,,1.88,15.98,,6.32,0.08,,,,84.75,0.42,,,,
2025-01-01 23:00:00,78.25,121.75,,52.15,,1.9,15.03,,4.85,0.1,,,,86.5,0.43,,,,
2025-01-02 00:00:00,90.5,123.0,,51.2,,2.25,14.0,,5.2,0.1,,,,88.5,0.32,,,,
2025-01-02 01:00:00,97.75,120.0,,49.95,,2.6,11.43,,6.66,0.1,,,,90.0,0.38,,,,
2025-01-02 02:00:00,91.75,116.5,,48.88,,2.7,14.5,,6.21,0.1,,,,90.25,0.43,,,,
2025-01-02 03:00:00,75.5,102.75,,48.55,,2.75,13.2,,,0.1,,,,91.0,0.38,,,,
2025-01-02 04:00:00,71.5,93.0,,48.43,,3.0,15.2,,,0.1,,,,91.0,0.4,,,,
2025-01-02 05:00:00,63.5,93.75,,48.9,,2.85,14.23,,,0.1,,,,91.0,0.43,,,,
2025-01-02 06:00:00,61.75,97.0,,49.4,,3.1,14.0,,,0.1,,,,92.0,0.43,,,,
2025-01-02 07:00:00,63.5,104.25,,52.0,,2.9,14.03,,,0.1,,,,91.25,0.4,,,,
2025-01-02 08:00:00,72.0,118.0,,53.3,,3.12,13.68,,,0.1,,,,84.5,0.62,,,,
2025-01-02 09:00:00,70.75,117.25,,54.72,,2.85,11.63,,,0.1,,,,72.0,0.65,,,,
2025-01-02 10:00:00,57.0,107.25,,54.55,,2.5,12.23,,,0.1,,,,67.25,0.65,,,,
2025-01-02 11:00:00,51.75,105.75,,54.65,,3.0,11.07,,,0.1,,,,60.75,0.7,,,,
2025-01-02 12:00:00,44.0,90.75,,53.42,,3.0,13.88,,,0.1,,,,50.0,0.73,,,,
2025-01-02 13:00:00,39.75,91.5,,53.5,,2.82,13.37,,,0.1,,,,48.0,0.7,,,,
2025-01-02 14:00:00,36.25,85.75,,53.6,,2.4,12.82,,,0.1,,,,47.25,0.7,,,,
2025-01-02 15:00:00,36.75,92.25,,53.45,,2.28,10.5,,,0.1,,,,53.75,0.62,,,,
2025-01-02 16:00:00,38.0,116.25,,54.7,,2.17,12.7,,,0.1,,,,63.5,0.55,,,,
2025-01-02 17:00:00,44.5,99.5,,56.55,,2.12,10.97,,,0.1,,,,67.25,0.45,,,,
2025-01-02 18:00:00,45.5,112.0,,59.18,,1.75,13.25,,,0.1,,,,71.0,0.5,,,,
2025-01-02 19:00:00,48.0,119.25,,58.65,,1.78,12.6,,,0.1,,,,75.5,0.6,97.0,,,
2025-01-02 20:00:00,63.25,125.25,,57.3,,1.9,11.8,,,0.1,,,,79.0,0.5,,,,
2025-01-02 21:00:00,73.0,130.75,,57.85,,1.72,10.83,,,0.1,,,,81.5,0.5,,,,
2025-01-02 22:00:00,72.0,124.25,,56.2,,2.25,13.15,,,0.1,,,,83.5,0.48,,,,
2025-01-02 23:00:00,69.0,111.75,,53.95,,3.15,12.07,,,0.1,,,,85.0,0.52,,,,
2025-01-03 00:00:00,68.0,97.75,,52.95,,3.37,14.32,,,0.1,,,,86.5,0.57,,,,
2025-01-03 01:00:00,64.25,95.25,,51.25,,3.48,12.6,,,0.1,,,,88.5,0.48,,,,
2025-01-03 02:00:00,63.5,98.75,,49.68,,3.85,12.7,,,0.1,,,,90.5,0.42,,,,
2025-01-03 03:00:00,69.5,96.25,,49.35,,3.82,10.73,,,0.1,,,,90.5,0.32,,,,
2025-01-03 04:00:00,76.75,95.0,,49.07,,3.97,13.05,,,0.1,,,,91.75,0.38,,,,
2025-01-03 05:00:00,84.75,110.25,,49.0,,3.6,12.3,,,0.1,,,,92.0,0.28,,,,
2025-01-03 06:00:00,85.75,121.75,,50.05,,3.78,12.2,,,0.1,,,,93.0,0.28,,,,
2025-01-03 07:00:00,87.75,126.25,,51.45,,3.85,13.27,,,0.1,,,,92.5,0.3,,,,
2025-01-03 08:00:00,78.0,126.0,,53.12,,3.92,15.12,,,0.1,,,,86.0,0.48,,,,
2025-01-03 09:00:00,73.0,124.0,,54.42,,3.48,12.9,,,0.1,,,,74.0,0.55,,,,
2025-01-03 10:00:00,55.5,98.25,,54.7,,3.38,14.25,,,0.1,,,,66.0,0.65,,,,
2025-01-03 11:00:00,44.0,89.75,,52.6,,3.55,12.7,,,0.1,,,,58.0,0.68,,,,
2025-01-03 12:00:00,32.25,81.75,,52.15,,3.28,13.18,,,0.1,,,,48.0,0.73,,,,
2025-01-03 13:00:00,31.75,86.5,,51.53,,2.95,12.07,,,0.1,,,,43.5,0.82,,,,
2025-01-03 14:00:00,29.0,83.25,,50.95,,2.95,12.65,,,0.1,,,,41.25,0.78,,,,
2025-01-03 15:00:00,33.0,80.5,,52.0,,2.45,13.0,,,0.1,,,,50.25,0.68,,,,
2025-01-03 16:00:00,36.5,88.25,,54.38,,2.2,13.85,,,0.1,,,,61.5,0.68,,,,
2025-01-03 17:00:00,36.5,91.75,,55.5,,2.38,12.57,,,0.1,,,,65.0,0.65,,,,
2025-01-03 18:00:00,38.25,104.0,,56.12,,2.5,14.05,,,0.1,,,,71.25,0.55,,,,
2025-01-03 19:00:00,58.75,117.75,,58.85,,1.82,13.27,,,0.1,,,,75.5,0.6,,,,
2025-01-03 20:00:00,65.5,125.5,,57.05,,2.08,12.75,,,0.1,,,,78.5,0.52,,,,
2025-01-03 21:00:00,68.25,128.75,,56.35,,2.25,12.13,,,0.1,,,,81.5,0.52,,,,
2025-01-03 22:00:00,64.5,115.0,,55.65,,2.33,11.55,,,0.1,,,,83.5,0.55,,,,
2025-01-03 23:00:00,69.0,111.25,,54.22,,3.18,9.07,,,0.1,,,,85.75,0.48,,,,
2025-01-04 00:00:00,68.25,109.75,,53.92,,3.05,12.38,,,0.1,,,,86.25,0.4,,,,
2025-01-04 01:00:00,67.75,112.75,,53.62,,3.15,10.6,,,0.1,,,,87.75,0.32,,,,
2025-01-04 02:00:00,71.25,111.25,,52.78,,3.32,12.55,,,0.1,,,,88.25,0.27,,,,
2025-01-04 03:00:00,66.25,101.0,,52.05,,2.6,10.47,,,0.1,,,,90.0,0.3,,,,
2025-01-04 04:00:00,67.75,104.5,,51.7,,2.2,11.68,,,0.1,,,,91.0,0.22,,,,
2025-01-04 05:00:00,74.75,112.25,,50.65,,2.35,10.07,,,0.1,,,,92.75,0.35,,,,
2025-01-04 06:00:00,89.25,132.5,,51.0,,2.55,19.55,,,0.1,,,,93.0,0.38,,,,
2025-01-04 07:00:00,88.25,137.25,,51.2,,2.35,16.67,,,0.1,,,,91.5,0.52,,,,
2025-01-04 08:00:00,83.75,138.25,,51.38,,3.02,13.52,,,0.1,,,,85.0,0.6,,,,
2025-01-04 09:00:00,85.75,141.25,,52.3,,3.3,11.5,,,0.1,,,,76.0,0.6,,,,
2025-01-04 10:00:00,81.5,148.0,,53.6,,2.98,12.45,,,0.1,,,,68.75,0.6,,,,
2025-01-04 11:00:00,69.75,142.0,,53.4,,3.0,11.2,,,0.1,,,,61.5,0.65,,,,
2025-01-04 12:00:00,61.75,122.0,,55.53,,2.75,13.75,,,0.1,,,,50.25,0.65,,,,
2025-01-04 13:00:00,47.25,112.0,,55.45,,2.82,14.07,,,0.1,,,,46.25,0.7,,,,
2025-01-04 14:00:00,42.0,99.5,,55.77,,2.68,15.98,,,0.1,,,,45.0,0.65,,,,
2025-01-04 15:00:00,38.0,95.75,,55.28,,2.55,16.13,,,0.1,,,,51.5,0.75,,,,
2025-01-04 16:00:00,27.75,88.75,,56.5,,2.62,17.73,,,0.1,,,,62.75,0.62,,,,
2025-01-04 17:00:00,35.5,94.25,,60.68,,2.25,22.87,,,0.08,,,,68.75,0.45,,,,
2025-01-04 18:00:00,44.5,119.25,,59.0,,1.07,15.0,,,0.1,,,,73.0,0.3,,,,
2025-01-04 19:00:00,50.75,139.75,,57.95,,1.17,5.07,,,0.1,,,,77.0,0.25,,,,
2025-01-04 20:00:00,58.0,143.5,,58.15,,1.02,11.78,,,0.1,,,,78.5,0.43,,,,
2025-01-04 21:00:00,63.75,137.0,,56.55,,1.6,10.07,,,0.1,,,,81.25,0.55,68.0,,,
2025-01-04 22:00:00,64.0,131.25,,56.08,,1.85,14.88,,,0.1,,,,84.0,0.55,,,,
2025-01-04 23:00:00,66.5,129.0,,54.22,,2.53,14.67,,,0.1,,,,86.0,0.5,,,,
2025-01-05 00:00:00,67.0,120.5,,52.85,,3.15,15.12,,,0.1,,,,87.25,0.45,,,,
2025-01-05 01:00:00,72.5,119.0,,53.2,,3.15,13.2,,,0.1,,,,87.5,0.4,,,,
2025-01-05 02:00:00,70.5,107.75,,54.0,,2.88,12.5,,,0.1,,,,88.25,0.35,,,,
2025-01-05 03:00:00,72.0,103.25,,52.78,,3.55,10.3,,,0.1,,,,89.5,0.4,,,,
2025-01-05 04:00:00,79.5,111.75,,52.5,,3.6,11.55,,,0.1,,,,91.5,0.3,,,,
2025-01-05 05:00:00,74.75,115.75,,51.2,,3.1,6.9,,,0.1,,,,92.75,0.35,,,,
2025-01-05 06:00:00,73.0,108.75,,50.78,,3.62,13.35,,,0.1,,,,93.0,0.38,,,,
2025-01-05 07:00:00,71.5,104.25,,50.97,,3.7,13.3,,,0.1,,,,92.5,0.45,,,,
2025-01-05 08:00:00,76.0,120.0,,51.08,,4.18,15.2,,,0.1,,,,90.5,0.52,,,,
2025-01-05 09:00:00,78.75,123.5,,51.65,,4.23,14.23,,,0.1,,,,86.0,0.55,,,,
2025-01-05 10:00:00,85.0,135.0,,53.25,,3.85,13.02,,,0.1,,,,73.5,0.55,,,,
2025-01-05 11:00:00,77.5,134.5,,55.78,,3.2,10.93,,,0.1,,,,64.5,0.48,,,,
2025-01-05 12:00:00,67.0,117.5,,55.55,,3.08,11.52,,,0.1,,,,53.0,0.55,,,,
2025-01-05 13:00:00,48.25,99.0,,53.02,,3.15,9.1,,,0.1,,,,47.25,0.57,,,,
2025-01-05 14:00:00,44.75,97.0,,52.02,,2.98,15.25,,,0.1,,,,44.5,0.5,,,,
2025-01-05 15:00:00,39.25,80.5,,50.3,,2.8,15.4,,,0.1,,,,49.0,0.52,,,,
2025-01-05 16:00:00,33.5,76.5,,51.6,,2.45,11.68,,,0.1,,,,59.75,0.45,,,,
2025-01-05 17:00:00,31.5,78.25,,53.45,,2.58,9.33,,,0.1,,,,64.5,0.3,,,,
2025-01-05 18:00:00,42.75,106.25,,55.98,,1.88,12.85,,,0.1,,,,69.75,0.22,,,,
2025-01-05 19:00:00,80.5,190.0,,58.95,,0.77,13.27,,,0.1,,,,74.25,0.35,,,,
2025-01-05 20:00:00,77.5,181.25,,59.03,,1.18,12.48,,,0.1,,,,78.0,0.43,,,,
2025-01-05 21:00:00,73.75,134.25,,57.1,,2.0,10.2,,,0.1,,,,81.0,0.5,,,,
2025-01-05 22:00:00,75.25,123.75,,54.75,,2.75,13.8,,,0.1,,,,83.25,0.45,,,,
2025-01-05 23:00:00,74.0,115.5,,53.9,,3.05,12.03,,,0.1,,,,86.0,0.5,,,,
2025-01-06 00:00:00,75.0,109.75,,53.4,,3.25,14.85,,,0.1,,,,87.75,0.38,,,,
2025-01-06 01:00:00,71.5,105.75,,52.62,,3.38,12.57,,,0.1,,,,88.75,0.4,89.5,,,
2025-01-06 02:00:00,76.75,103.25,,51.45,,3.9,13.75,,,0.1,,,,90.0,0.48,,,,
2025-01-06 03:00:00,69.0,98.5,,51.25,,3.65,11.7,,,0.1,,,,90.75,0.43,,,,
2025-01-06 04:00:00,66.75,98.5,,50.53,,4.07,13.3,,,0.1,,,,92.0,0.3,,,,
2025-01-06 05:00:00,68.5,97.0,,50.1,,3.6,12.2,,,0.1,,,,92.5,0.3,,,,
2025-01-06 06:00:00,70.5,108.75,,51.85,,3.78,11.55,,,0.1,,,,92.75,0.28,,,,
2025-01-06 07:00:00,81.0,125.25,,52.62,,3.62,10.13,,,0.1,,,,92.25,0.43,,,,
2025-01-06 08:00:00,81.75,144.75,,53.53,,3.7,12.65,,,0.1,,,,88.5,0.48,,,,
2025-01-06 09:00:00,83.75,126.0,,54.3,,4.15,12.9,,,0.1,,,,77.75,0.52,,,,
2025-01-06 10:00:00,78.25,119.75,,56.85,,2.82,15.8,,,0.1,,,,67.5,0.48,,,,
2025-01-06 11:00:00,66.75,133.0,,58.35,,2.35,16.4,,,0.1,,,,60.5,0.58,96.0,,,
2025-01-06 12:00:00,71.0,142.5,,58.65,,2.32,14.75,,,0.1,,,,50.5,0.5,,,,
2025-01-06 13:00:00,57.25,123.25,,57.05,,2.4,12.4,,,0.1,,,,45.0,0.57,,,,
2025-01-06 14:00:00,48.25,109.0,,54.52,,2.55,14.48,,,0.1,,,,42.25,0.55,,,,
2025-01-06 15:00:00,37.0,90.25,,53.95,,2.28,14.5,,,0.1,,,,47.25,0.45,,,,
2025-01-06 16:00:00,37.0,89.5,,55.3,,1.98,13.2,,,0.1,,,,58.25,0.38,,,,
2025-01-06 17:00:00,35.25,97.0,,56.65,,2.12,12.57,,,0.1,,,,64.25,0.32,,,,
2025-01-06 18:00:00,34.75,112.25,,59.25,,1.78,11.85,,,0.1,,,,70.5,0.35,,,,
2025-01-06 19:00:00,52.75,134.75,,60.65,,1.3,8.47,,,0.1,,,,74.25,0.5,,,,
2025-01-06 20:00:00,64.5,144.5,,59.05,,1.68,12.77,,,0.1,,,,77.0,0.52,,,,
2025-01-06 21:00:00,66.75,137.75,,58.05,,1.9,10.83,,,0.1,,,,79.5,0.48,96.0,,,
2025-01-06 22:00:00,68.5,131.25,,56.55,,1.9,14.6,,,0.1,,,,81.25,0.32,,,,
2025-01-06 23:00:00,63.25,126.75,,55.47,,2.17,12.93,,,0.1,,,,83.25,0.3,,,,
2025-01-07 00:00:00,53.0,110.75,,54.47,,2.8,15.25,,,0.1,,,,85.75,0.32,,,,
2025-01-07 01:00:00,56.0,104.75,,52.42,,3.47,12.77,,,0.1,,,,87.5,0.35,,,,
2025-01-07 02:00:00,56.25,87.25,,51.08,,3.55,11.68,,,0.1,,,,89.0,0.32,,,,
2025-01-07 03:00:00,56.0,82.5,,50.3,,3.82,9.13,,,0.1,,,,90.0,0.3,,,,
2025-01-07 04:00:00,53.5,85.25,,50.33,,4.17,10.25,,,0.1,,,,91.0,0.27,,,,
2025-01-07 05:00:00,54.5,87.75,,49.25,,3.8,8.97,,,0.1,,,,92.0,0.23,,,,
2025-01-07 06:00:00,55.0,84.25,,49.23,,4.43,12.75,,,0.05,,,,92.25,0.35,,,,
2025-01-07 07:00:00,66.25,99.5,,51.62,,4.15,11.27,,,0.1,,,,92.25,0.32,,,,
2025-01-07 08:00:00,86.75,154.5,,54.03,,3.95,12.85,,,0.1,,,,87.0,0.45,,,,
2025-01-07 09:00:00,98.5,186.25,,55.72,,4.0,14.43,,,0.1,,,,76.25,0.52,,,,
2025-01-07 10:00:00,93.75,182.25,,60.08,,2.18,14.32,,,0.1,,,,70.75,0.52,,,,
2025-01-07 11:00:00,88.25,174.5,,60.42,,1.7,12.73,,,0.1,,,,62.5,0.55,,,,
2025-01-07 12:00:00,44.75,106.0,,58.75,,2.38,12.6,,,0.1,,,,49.5,0.57,,,,
2025-01-07 13:00:00,36.25,83.5,,56.45,,2.95,11.37,,,0.1,,,,46.0,0.5,,,,
2025-01-07 14:00:00,29.75,77.75,,52.7,,3.25,13.5,,,0.1,,,,44.5,0.45,,,,
2025-01-07 15:00:00,25.25,71.0,,49.1,,3.22,16.17,,,0.08,,,,48.5,0.38,,,,
2025-01-07 16:00:00,24.25,63.0,,46.68,,3.38,17.1,,,0.02,,,,60.25,0.32,,,,
2025-01-07 17:00:00,28.25,70.5,,46.4,,3.9,14.5,,,0.0,,,,67.0,0.22,,,,
2025-01-07 18:00:00,33.25,98.75,,52.42,,2.8,13.1,,,0.1,,,,74.25,0.2,,,,
2025-01-07 19:00:00,52.0,154.75,,60.78,,1.35,11.63,,,0.1,,,,77.25,0.2,,,,
2025-01-07 20:00:00,72.0,196.25,,62.9,,0.48,13.95,,,0.1,,,,76.25,0.25,,,,
2025-01-07 21:00:00,75.25,199.5,,61.03,,0.72,11.03,,,0.1,,,,76.0,0.35,,,,
2025-01-07 22:00:00,64.5,149.75,,59.3,,0.95,12.42,,,0.1,,,,78.0,0.35,,,,
2025-01-07 23:00:00,61.0,137.75,,57.05,,1.6,9.7,,,0.1,,,,81.25,0.48,,,,
2025-01-08 00:00:00,68.0,120.0,,53.65,,2.62,10.88,,,0.1,,,,84.0,0.5,,,,
2025-01-08 01:00:00,53.75,86.5,,51.65,,3.42,9.07,,,0.1,,,,88.0,0.45,,,,
2025-01-08 02:00:00,59.0,87.25,,50.4,,3.95,11.1,,,0.08,,,,90.0,0.5,,,,
2025-01-08 03:00:00,68.0,94.0,,49.48,,4.22,9.7,,,0.1,,,,91.75,0.38,,,,
2025-01-08 04:00:00,66.0,94.5,,49.93,,4.33,12.85,,,0.08,,,,91.0,0.35,,,,
2025-01-08 05:00:00,63.0,99.25,,50.5,,3.85,12.23,,,0.1,,,,92.0,0.22,,,,
2025-01-08 06:00:00,70.5,110.5,,50.95,,3.85,12.45,,,0.05,,,,93.0,0.2,,,,
2025-01-08 07:00:00,67.25,120.0,,52.8,,3.65,11.5,,,0.1,,,,92.5,0.25,,,,
2025-01-08 08:00:00,71.0,138.25,,55.12,,3.48,12.85,,,0.1,,,,81.0,0.43,,,,
2025-01-08 09:00:00,66.5,137.5,,59.35,,2.45,11.9,,,0.1,,,,64.0,0.48,,,,
2025-01-08 10:00:00,49.75,105.0,,59.97,,2.0,13.18,,,0.1,,,,56.75,0.55,,,,
2025-01-08 11:00:00,36.0,95.0,,58.08,,2.68,10.97,,,0.1,,,,49.0,0.52,,,,
2025-01-08 12:00:00,24.5,72.0,,54.38,,2.95,12.45,,,0.1,,,,37.5,0.57,,,,
2025-01-08 13:00:00,25.25,65.75,,51.7,,2.88,11.0,,,0.1,,,,34.25,0.58,,,,
2025-01-08 14:00:00,22.0,64.0,,51.25,,2.75,11.92,,,0.1,,,,34.0,0.55,,,,
2025-01-08 15:00:00,22.5,63.0,,49.88,,2.5,11.0,,,0.1,,,,40.25,0.48,,,,
2025-01-08 16:00:00,30.0,71.0,,57.95,,0.93,20.18,,,0.1,,,,53.75,0.4,,,,
2025-01-08 17:00:00,24.0,78.5,,61.0,,,22.37,,,0.1,,,,59.0,0.3,,,,
2025-01-08 18:00:00,35.75,96.75,,60.32,,,16.05,,,0.1,,,,63.75,0.38,,,,
2025-01-08 19:00:00,46.25,144.75,,61.72,,,13.9,,,0.1,,,,66.0,0.38,,,,
2025-01-08 20:00:00,55.0,159.25,,59.65,,0.53,12.98,,,0.1,,,,72.5,0.65,,,,
2025-01-08 21:00:00,63.5,139.75,,57.2,,1.48,6.57,,,0.1,,,,77.25,0.7,,,,
2025-01-08 22:00:00,73.5,134.75,,56.25,,2.17,8.78,,,0.1,,,,81.5,0.65,,,,
2025-01-08 23:00:00,82.0,138.25,,54.75,,2.7,6.83,,,0.1,,,,85.0,0.7,,,,
2025-01-09 00:00:00,85.25,132.0,,53.75,,2.97,8.7,,,0.1,,,,87.5,0.57,,,,
2025-01-09 01:00:00,85.75,126.25,,53.28,,3.18,5.97,,,0.1,,,,88.25,0.57,,,,
2025-01-09 02:00:00,85.0,119.0,,52.42,,3.65,10.6,,,0.1,,,,88.75,0.52,,,,
2025-01-09 03:00:00,83.5,119.5,,52.62,,3.85,9.07,,,0.1,,,,89.0,0.52,,,,
2025-01-09 04:00:00,83.75,116.0,,52.1,,3.97,7.8,,,0.1,,,,90.0,0.5,,,,
2025-01-09 05:00:00,94.5,125.0,,52.3,,3.7,4.8,,,0.1,,,,91.0,0.43,,,,
2025-01-09 06:00:00,83.25,117.5,,54.32,,3.52,6.95,,,0.1,,,,92.0,0.43,,,,
2025-01-09 07:00:00,81.5,128.5,,55.88,,3.45,6.03,,,0.1,,,,91.25,0.45,,,,
2025-01-09 08:00:00,84.5,151.0,,57.68,,3.5,12.75,,,0.1,,,,85.25,0.58,,,,
2025-01-09 09:00:00,85.0,155.75,,59.08,,3.05,12.13,,,0.1,,,,71.5,0.7,,,,
2025-01-09 10:00:00,68.0,133.75,,57.82,,2.98,11.8,,,0.1,,,,65.25,0.77,,,,
2025-01-09 11:00:00,52.5,106.75,,55.45,,3.63,10.67,,,0.1,,,,61.75,0.8,,,,
2025-01-09 12:00:00,49.0,108.5,,55.25,,3.68,11.2,,,0.1,,,,53.25,0.8,,,,
2025-01-09 13:00:00,44.0,106.5,,55.2,,3.42,10.07,,,0.1,,,,50.25,0.7,,,,
2025-01-09 14:00:00,46.5,103.5,,55.08,,3.5,13.3,,,0.1,,,,50.5,0.73,,,,
2025-01-09 15:00:00,46.5,98.0,,54.1,,3.38,12.13,,,0.1,,,,56.5,0.75,,,,
2025-01-09 16:00:00,52.25,96.5,,53.45,,3.48,12.0,,,0.1,,,,65.5,0.68,,,,
2025-01-09 17:00:00,58.0,103.5,,53.58,,3.8,10.23,,,0.1,,,,71.75,0.65,97.0,,,
2025-01-09 18:00:00,62.0,112.75,,52.85,,3.82,12.9,,,0.1,,,,76.0,0.55,,,,
2025-01-09 19:00:00,61.5,122.0,,54.38,,3.28,11.37,,,0.05,,,,79.5,0.4,,,,
2025-01-09 20:00:00,77.0,130.75,,54.88,,3.22,10.92,,,0.1,,,,80.5,0.58,96.0,,,
2025-01-09 21:00:00,76.0,121.5,,54.75,,3.1,9.4,,,0.08,,,,81.75,0.65,,,,
2025-01-09 22:00:00,82.75,125.0,,55.2,,3.28,13.42,,,0.1,,,,83.25,0.58,,,,
2025-01-09 23:00:00,85.0,133.75,,53.72,,3.92,12.27,,,0.1,,,,85.75,0.68,,,,
2025-01-10 00:00:00,86.25,136.75,,52.4,,3.92,12.55,,,0.1,,,,87.5,0.62,,,,
2025-01-10 01:00:00,88.75,121.75,,51.75,,4.3,9.97,,,0.1,,,,88.25,0.52,,,,
2025-01-10 02:00:00,85.0,120.75,,51.58,,4.15,12.98,,,0.1,,,,88.5,0.57,,,,
2025-01-10 03:00:00,84.5,112.5,,50.98,,4.3,12.77,,,0.1,,,,88.5,0.55,,,,
2025-01-10 04:00:00,82.5,115.0,,50.87,,4.43,12.05,,,0.1,,,,89.0,0.55,,,,
2025-01-10 05:00:00,82.0,109.0,,51.05,,4.3,11.73,,,0.1,,,,90.0,0.48,,,,
2025-01-10 06:00:00,86.25,112.0,,52.6,,4.4,10.35,,,0.1,,,,90.0,0.48,,,,
2025-01-10 07:00:00,92.5,127.75,,55.28,,3.82,9.13,,,0.1,,,,89.5,0.38,,,,
2025-01-10 08:00:00,98.75,148.5,,56.9,,4.05,11.95,,,0.1,,,,86.5,0.52,,,,
2025-01-10 09:00:00,89.5,143.0,,58.0,,3.85,11.97,,,0.1,,,,82.25,0.58,,,,
2025-01-10 10:00:00,72.0,119.75,,57.38,,3.88,13.27,,,0.1,,,,76.25,0.68,99.0,,,
2025-01-10 11:00:00,67.5,112.0,,56.55,,3.92,11.8,,,0.1,,,,67.5,0.65,,,,
2025-01-10 12:00:00,63.75,111.0,,55.6,,4.12,12.8,,,0.1,,,,65.5,0.7,,,,
2025-01-10 13:00:00,66.25,116.75,,56.15,,3.1,16.83,,,0.08,,,,68.75,0.55,,,,
2025-01-10 14:00:00,66.5,113.5,,55.62,,3.05,13.3,,,0.1,,,,64.0,0.57,,,,
2025-01-10 15:00:00,63.0,103.0,,54.58,,3.75,11.0,,,0.1,,,,65.0,0.6,,,,
2025-01-10 16:00:00,56.5,98.25,,54.1,,4.0,12.0,,,0.1,,,,72.0,0.65,,,,
2025-01-10 17:00:00,57.25,113.5,,54.62,,4.02,10.83,,,0.1,,,,75.5,0.58,87.0,,,
2025-01-10 18:00:00,64.75,120.25,,53.88,,4.07,11.78,,,0.1,,,,79.75,0.55,,,,
2025-01-10 19:00:00,65.75,116.75,,54.75,,3.45,10.23,,,0.05,,,,81.75,0.52,,,,
2025-01-10 20:00:00,62.25,115.5,,55.28,,3.47,11.55,,,0.05,,,,83.25,0.52,,,,
2025-01-10 21:00:00,63.0,120.0,,53.55,,3.7,10.8,,,0.0,,,,85.0,0.65,,,,
2025-01-10 22:00:00,62.75,109.5,,52.2,,3.88,12.05,,,0.08,,,,87.75,0.68,,,,
2025-01-10 23:00:00,58.75,99.25,,50.65,,4.47,9.97,,,0.02,,,,88.25,0.62,,,,
2025-01-11 00:00:00,47.25,75.5,,49.7,,4.68,12.9,,,0.08,,,,88.0,0.62,,,,
2025-01-11 01:00:00,41.75,58.75,,50.2,,4.55,10.8,,,0.02,,,,88.0,0.52,,,,
2025-01-11 02:00:00,42.0,68.5,,49.72,,4.62,11.6,,,0.08,,,,88.5,0.58,,,,
2025-01-11 03:00:00,46.25,73.75,,49.28,,4.8,9.8,,,0.08,,,,89.0,0.55,,,,
